sample_id,version,mode,scorer,predicted,truth,cwe_predicted,cwe_truth,group
CVE-2026-45019,fixed,request,CodeQLBaselineScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-45019,fixed,request,ConfigSigScorer,abstain,benign,,CWE-918,taint
CVE-2026-45019,fixed,request,CPGEvidenceScorer,abstain,benign,,CWE-918,taint
CVE-2026-45019,fixed,request,LocalLLMScorer,abstain,benign,CWE-918,CWE-918,taint
CVE-2026-45019,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-45019,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-45019,fixed,code,ConfigSigScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-45019,fixed,code,CPGEvidenceScorer,vulnerable,benign,CWE-022,CWE-918,taint
CVE-2026-45019,fixed,code,LocalLLMScorer,vulnerable,benign,CWE-918,CWE-918,taint
CVE-2026-45019,fixed,both,StructuralHeuristicScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-45019,fixed,both,CodeQLBaselineScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-45019,fixed,both,ConfigSigScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-45019,fixed,both,CPGEvidenceScorer,vulnerable,benign,CWE-022,CWE-918,taint
CVE-2026-45019,fixed,both,LocalLLMScorer,vulnerable,benign,CWE-918,CWE-918,taint
CVE-2026-55099,vuln,request,StructuralHeuristicScorer,abstain,vulnerable,,CWE-400,logic
CVE-2026-55099,vuln,request,CodeQLBaselineScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-55099,vuln,request,ConfigSigScorer,abstain,vulnerable,,CWE-400,logic
CVE-2026-55099,vuln,request,CPGEvidenceScorer,abstain,vulnerable,,CWE-400,logic
CVE-2026-55099,vuln,request,LocalLLMScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-55099,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-55099,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-55099,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-55099,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-55099,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-55099,vuln,both,StructuralHeuristicScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-55099,vuln,both,CodeQLBaselineScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-55099,vuln,both,ConfigSigScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-55099,vuln,both,CPGEvidenceScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-55099,vuln,both,LocalLLMScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-55099,fixed,request,StructuralHeuristicScorer,abstain,benign,,CWE-400,logic
CVE-2026-55099,fixed,request,CodeQLBaselineScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-55099,fixed,request,ConfigSigScorer,abstain,benign,,CWE-400,logic
CVE-2026-55099,fixed,request,CPGEvidenceScorer,abstain,benign,,CWE-400,logic
CVE-2026-55099,fixed,request,LocalLLMScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-55099,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-55099,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-55099,fixed,code,ConfigSigScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-55099,fixed,code,CPGEvidenceScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-55099,fixed,code,LocalLLMScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-55099,fixed,both,StructuralHeuristicScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-55099,fixed,both,CodeQLBaselineScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-55099,fixed,both,ConfigSigScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-55099,fixed,both,CPGEvidenceScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-55099,fixed,both,LocalLLMScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-55620,vuln,request,StructuralHeuristicScorer,abstain,vulnerable,,CWE-770,logic
CVE-2026-55620,vuln,request,CodeQLBaselineScorer,benign,vulnerable,CWE-770,CWE-770,logic
CVE-2026-55620,vuln,request,ConfigSigScorer,abstain,vulnerable,,CWE-770,logic
CVE-2026-55620,vuln,request,CPGEvidenceScorer,abstain,vulnerable,,CWE-770,logic
CVE-2026-55620,vuln,request,LocalLLMScorer,abstain,vulnerable,CWE-770,CWE-770,logic
CVE-2026-55620,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-770,CWE-770,logic
CVE-2026-55620,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-770,CWE-770,logic
CVE-2026-55620,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-770,CWE-770,logic
CVE-2026-55620,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-770,CWE-770,logic
CVE-2026-55620,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-770,CWE-770,logic
CVE-2026-55620,vuln,both,StructuralHeuristicScorer,benign,vulnerable,CWE-770,CWE-770,logic
CVE-2026-55620,vuln,both,CodeQLBaselineScorer,benign,vulnerable,CWE-770,CWE-770,logic
CVE-2026-55620,vuln,both,ConfigSigScorer,benign,vulnerable,CWE-770,CWE-770,logic
CVE-2026-55620,vuln,both,CPGEvidenceScorer,benign,vulnerable,CWE-770,CWE-770,logic
CVE-2026-55620,vuln,both,LocalLLMScorer,abstain,vulnerable,CWE-770,CWE-770,logic
CVE-2026-55620,fixed,request,StructuralHeuristicScorer,abstain,benign,,CWE-770,logic
CVE-2026-55620,fixed,request,CodeQLBaselineScorer,benign,benign,CWE-770,CWE-770,logic
CVE-2026-55620,fixed,request,ConfigSigScorer,abstain,benign,,CWE-770,logic
CVE-2026-55620,fixed,request,CPGEvidenceScorer,abstain,benign,,CWE-770,logic
CVE-2026-55620,fixed,request,LocalLLMScorer,abstain,benign,CWE-770,CWE-770,logic
CVE-2026-55620,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-770,CWE-770,logic
CVE-2026-55620,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-770,CWE-770,logic
CVE-2026-55620,fixed,code,ConfigSigScorer,benign,benign,CWE-770,CWE-770,logic
CVE-2026-55620,fixed,code,CPGEvidenceScorer,benign,benign,CWE-770,CWE-770,logic
CVE-2026-55620,fixed,code,LocalLLMScorer,vulnerable,benign,CWE-770,CWE-770,logic
CVE-2026-55620,fixed,both,StructuralHeuristicScorer,benign,benign,CWE-770,CWE-770,logic
CVE-2026-55620,fixed,both,CodeQLBaselineScorer,benign,benign,CWE-770,CWE-770,logic
CVE-2026-55620,fixed,both,ConfigSigScorer,benign,benign,CWE-770,CWE-770,logic
CVE-2026-55620,fixed,both,CPGEvidenceScorer,benign,benign,CWE-770,CWE-770,logic
CVE-2026-55620,fixed,both,LocalLLMScorer,vulnerable,benign,CWE-770,CWE-770,logic
CVE-2026-67428,vuln,request,StructuralHeuristicScorer,abstain,vulnerable,,CWE-918,taint
CVE-2026-67428,vuln,request,CodeQLBaselineScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-67428,vuln,request,ConfigSigScorer,abstain,vulnerable,,CWE-918,taint
CVE-2026-67428,vuln,request,CPGEvidenceScorer,abstain,vulnerable,,CWE-918,taint
CVE-2026-67428,vuln,request,LocalLLMScorer,abstain,vulnerable,CWE-918,CWE-918,taint
CVE-2026-67428,vuln,code,StructuralHeuristicScorer,vulnerable,vulnerable,CWE-918,CWE-918,taint
CVE-2026-67428,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-67428,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-67428,vuln,code,CPGEvidenceScorer,vulnerable,vulnerable,CWE-022,CWE-918,taint
CVE-2026-67428,vuln,code,LocalLLMScorer,vulnerable,vulnerable,CWE-918,CWE-918,taint
CVE-2026-67428,vuln,both,StructuralHeuristicScorer,vulnerable,vulnerable,CWE-918,CWE-918,taint
CVE-2026-67428,vuln,both,CodeQLBaselineScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-67428,vuln,both,ConfigSigScorer,benign,vulnerable,CWE-918,CWE-918,taint
CVE-2026-67428,vuln,both,CPGEvidenceScorer,vulnerable,vulnerable,CWE-022,CWE-918,taint
CVE-2026-67428,vuln,both,LocalLLMScorer,vulnerable,vulnerable,CWE-918,CWE-918,taint
CVE-2026-67428,fixed,request,StructuralHeuristicScorer,abstain,benign,,CWE-918,taint
CVE-2026-67428,fixed,request,CodeQLBaselineScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-67428,fixed,request,ConfigSigScorer,abstain,benign,,CWE-918,taint
CVE-2026-67428,fixed,request,CPGEvidenceScorer,abstain,benign,,CWE-918,taint
CVE-2026-67428,fixed,request,LocalLLMScorer,abstain,benign,CWE-918,CWE-918,taint
CVE-2026-67428,fixed,code,StructuralHeuristicScorer,vulnerable,benign,CWE-918,CWE-918,taint
CVE-2026-67428,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-67428,fixed,code,ConfigSigScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-67428,fixed,code,CPGEvidenceScorer,vulnerable,benign,CWE-022,CWE-918,taint
CVE-2026-67428,fixed,code,LocalLLMScorer,vulnerable,benign,CWE-918,CWE-918,taint
CVE-2026-67428,fixed,both,StructuralHeuristicScorer,vulnerable,benign,CWE-918,CWE-918,taint
CVE-2026-67428,fixed,both,CodeQLBaselineScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-67428,fixed,both,ConfigSigScorer,benign,benign,CWE-918,CWE-918,taint
CVE-2026-67428,fixed,both,CPGEvidenceScorer,vulnerable,benign,CWE-022,CWE-918,taint
CVE-2026-67428,fixed,both,LocalLLMScorer,vulnerable,benign,CWE-918,CWE-918,taint
CVE-2026-54770,vuln,request,StructuralHeuristicScorer,abstain,vulnerable,,CWE-601,logic
CVE-2026-54770,vuln,request,CodeQLBaselineScorer,benign,vulnerable,CWE-601,CWE-601,logic
CVE-2026-54770,vuln,request,ConfigSigScorer,abstain,vulnerable,,CWE-601,logic
CVE-2026-54770,vuln,request,CPGEvidenceScorer,abstain,vulnerable,,CWE-601,logic
CVE-2026-54770,vuln,request,LocalLLMScorer,abstain,vulnerable,CWE-601,CWE-601,logic
CVE-2026-54770,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-601,CWE-601,logic
CVE-2026-54770,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-601,CWE-601,logic
CVE-2026-54770,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-601,CWE-601,logic
CVE-2026-54770,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-601,CWE-601,logic
CVE-2026-54770,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-601,CWE-601,logic
CVE-2026-54770,vuln,both,StructuralHeuristicScorer,benign,vulnerable,CWE-601,CWE-601,logic
CVE-2026-54770,vuln,both,CodeQLBaselineScorer,benign,vulnerable,CWE-601,CWE-601,logic
CVE-2026-54770,vuln,both,ConfigSigScorer,benign,vulnerable,CWE-601,CWE-601,logic
CVE-2026-54770,vuln,both,CPGEvidenceScorer,benign,vulnerable,CWE-601,CWE-601,logic
CVE-2026-54770,vuln,both,LocalLLMScorer,abstain,vulnerable,CWE-601,CWE-601,logic
CVE-2026-54770,fixed,request,StructuralHeuristicScorer,abstain,benign,,CWE-601,logic
CVE-2026-54770,fixed,request,CodeQLBaselineScorer,benign,benign,CWE-601,CWE-601,logic
CVE-2026-54770,fixed,request,ConfigSigScorer,abstain,benign,,CWE-601,logic
CVE-2026-54770,fixed,request,CPGEvidenceScorer,abstain,benign,,CWE-601,logic
CVE-2026-54770,fixed,request,LocalLLMScorer,abstain,benign,CWE-601,CWE-601,logic
CVE-2026-54770,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-601,CWE-601,logic
CVE-2026-54770,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-601,CWE-601,logic
CVE-2026-54770,fixed,code,ConfigSigScorer,benign,benign,CWE-601,CWE-601,logic
CVE-2026-54770,fixed,code,CPGEvidenceScorer,benign,benign,CWE-601,CWE-601,logic
CVE-2026-54770,fixed,code,LocalLLMScorer,abstain,benign,CWE-601,CWE-601,logic
CVE-2026-54770,fixed,both,StructuralHeuristicScorer,benign,benign,CWE-601,CWE-601,logic
CVE-2026-54770,fixed,both,CodeQLBaselineScorer,benign,benign,CWE-601,CWE-601,logic
CVE-2026-54770,fixed,both,ConfigSigScorer,benign,benign,CWE-601,CWE-601,logic
CVE-2026-54770,fixed,both,CPGEvidenceScorer,benign,benign,CWE-601,CWE-601,logic
CVE-2026-54770,fixed,both,LocalLLMScorer,abstain,benign,CWE-601,CWE-601,logic
CVE-2026-70489,vuln,request,StructuralHeuristicScorer,abstain,vulnerable,,CWE-400,logic
CVE-2026-70489,vuln,request,CodeQLBaselineScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-70489,vuln,request,ConfigSigScorer,abstain,vulnerable,,CWE-400,logic
CVE-2026-70489,vuln,request,CPGEvidenceScorer,abstain,vulnerable,,CWE-400,logic
CVE-2026-70489,vuln,request,LocalLLMScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-70489,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-70489,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-70489,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-70489,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-70489,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-70489,vuln,both,StructuralHeuristicScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-70489,vuln,both,CodeQLBaselineScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-70489,vuln,both,ConfigSigScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-70489,vuln,both,CPGEvidenceScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-70489,vuln,both,LocalLLMScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-70489,fixed,request,StructuralHeuristicScorer,abstain,benign,,CWE-400,logic
CVE-2026-70489,fixed,request,CodeQLBaselineScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-70489,fixed,request,ConfigSigScorer,abstain,benign,,CWE-400,logic
CVE-2026-70489,fixed,request,CPGEvidenceScorer,abstain,benign,,CWE-400,logic
CVE-2026-70489,fixed,request,LocalLLMScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-70489,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-70489,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-70489,fixed,code,ConfigSigScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-70489,fixed,code,CPGEvidenceScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-70489,fixed,code,LocalLLMScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-70489,fixed,both,StructuralHeuristicScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-70489,fixed,both,CodeQLBaselineScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-70489,fixed,both,ConfigSigScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-70489,fixed,both,CPGEvidenceScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-70489,fixed,both,LocalLLMScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-70491,vuln,request,StructuralHeuristicScorer,abstain,vulnerable,,CWE-200,logic
CVE-2026-70491,vuln,request,CodeQLBaselineScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-70491,vuln,request,ConfigSigScorer,abstain,vulnerable,,CWE-200,logic
CVE-2026-70491,vuln,request,CPGEvidenceScorer,abstain,vulnerable,,CWE-200,logic
CVE-2026-70491,vuln,request,LocalLLMScorer,abstain,vulnerable,CWE-200,CWE-200,logic
CVE-2026-70491,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-70491,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-70491,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-70491,vuln,code,CPGEvidenceScorer,vulnerable,vulnerable,CWE-918,CWE-200,logic
CVE-2026-70491,vuln,code,LocalLLMScorer,vulnerable,vulnerable,CWE-918,CWE-200,logic
CVE-2026-70491,vuln,both,StructuralHeuristicScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-70491,vuln,both,CodeQLBaselineScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-70491,vuln,both,ConfigSigScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-70491,vuln,both,CPGEvidenceScorer,vulnerable,vulnerable,CWE-918,CWE-200,logic
CVE-2026-70491,vuln,both,LocalLLMScorer,vulnerable,vulnerable,CWE-918,CWE-200,logic
CVE-2026-70491,fixed,request,StructuralHeuristicScorer,abstain,benign,,CWE-200,logic
CVE-2026-70491,fixed,request,CodeQLBaselineScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-70491,fixed,request,ConfigSigScorer,abstain,benign,,CWE-200,logic
CVE-2026-70491,fixed,request,CPGEvidenceScorer,abstain,benign,,CWE-200,logic
CVE-2026-70491,fixed,request,LocalLLMScorer,abstain,benign,CWE-200,CWE-200,logic
CVE-2026-70491,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-70491,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-70491,fixed,code,ConfigSigScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-70491,fixed,code,CPGEvidenceScorer,vulnerable,benign,CWE-918,CWE-200,logic
CVE-2026-70491,fixed,code,LocalLLMScorer,vulnerable,benign,CWE-918,CWE-200,logic
CVE-2026-70491,fixed,both,StructuralHeuristicScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-70491,fixed,both,CodeQLBaselineScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-70491,fixed,both,ConfigSigScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-70491,fixed,both,CPGEvidenceScorer,vulnerable,benign,CWE-918,CWE-200,logic
CVE-2026-70491,fixed,both,LocalLLMScorer,vulnerable,benign,CWE-918,CWE-200,logic
CVE-2026-70493,vuln,request,StructuralHeuristicScorer,abstain,vulnerable,,CWE-1333,logic
CVE-2026-70493,vuln,request,CodeQLBaselineScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-70493,vuln,request,ConfigSigScorer,abstain,vulnerable,,CWE-1333,logic
CVE-2026-70493,vuln,request,CPGEvidenceScorer,abstain,vulnerable,,CWE-1333,logic
CVE-2026-70493,vuln,request,LocalLLMScorer,abstain,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-70493,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-70493,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-70493,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-70493,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-70493,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-70493,vuln,both,StructuralHeuristicScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-70493,vuln,both,CodeQLBaselineScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-70493,vuln,both,ConfigSigScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-70493,vuln,both,CPGEvidenceScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-70493,vuln,both,LocalLLMScorer,abstain,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-70493,fixed,request,StructuralHeuristicScorer,abstain,benign,,CWE-1333,logic
CVE-2026-70493,fixed,request,CodeQLBaselineScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-70493,fixed,request,ConfigSigScorer,abstain,benign,,CWE-1333,logic
CVE-2026-70493,fixed,request,CPGEvidenceScorer,abstain,benign,,CWE-1333,logic
CVE-2026-70493,fixed,request,LocalLLMScorer,abstain,benign,CWE-1333,CWE-1333,logic
CVE-2026-70493,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-70493,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-70493,fixed,code,ConfigSigScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-70493,fixed,code,CPGEvidenceScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-70493,fixed,code,LocalLLMScorer,vulnerable,benign,CWE-1333,CWE-1333,logic
CVE-2026-70493,fixed,both,StructuralHeuristicScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-70493,fixed,both,CodeQLBaselineScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-70493,fixed,both,ConfigSigScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-70493,fixed,both,CPGEvidenceScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-70493,fixed,both,LocalLLMScorer,vulnerable,benign,CWE-1333,CWE-1333,logic
CVE-2026-70494,vuln,request,StructuralHeuristicScorer,abstain,vulnerable,,CWE-862,logic
CVE-2026-70494,vuln,request,CodeQLBaselineScorer,benign,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70494,vuln,request,ConfigSigScorer,abstain,vulnerable,,CWE-862,logic
CVE-2026-70494,vuln,request,CPGEvidenceScorer,abstain,vulnerable,,CWE-862,logic
CVE-2026-70494,vuln,request,LocalLLMScorer,abstain,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70494,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70494,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70494,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70494,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70494,vuln,code,LocalLLMScorer,vulnerable,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70494,vuln,both,StructuralHeuristicScorer,benign,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70494,vuln,both,CodeQLBaselineScorer,benign,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70494,vuln,both,ConfigSigScorer,abstain,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70494,vuln,both,CPGEvidenceScorer,benign,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70494,vuln,both,LocalLLMScorer,vulnerable,vulnerable,CWE-862,CWE-862,logic
CVE-2026-70494,fixed,request,StructuralHeuristicScorer,abstain,benign,,CWE-862,logic
CVE-2026-70494,fixed,request,CodeQLBaselineScorer,benign,benign,CWE-862,CWE-862,logic
CVE-2026-70494,fixed,request,ConfigSigScorer,abstain,benign,,CWE-862,logic
CVE-2026-70494,fixed,request,CPGEvidenceScorer,abstain,benign,,CWE-862,logic
CVE-2026-70494,fixed,request,LocalLLMScorer,abstain,benign,CWE-862,CWE-862,logic
CVE-2026-70494,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-862,CWE-862,logic
CVE-2026-70494,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-862,CWE-862,logic
CVE-2026-70494,fixed,code,ConfigSigScorer,abstain,benign,CWE-862,CWE-862,logic
CVE-2026-70494,fixed,code,CPGEvidenceScorer,benign,benign,CWE-862,CWE-862,logic
CVE-2026-70494,fixed,code,LocalLLMScorer,vulnerable,benign,CWE-862,CWE-862,logic
CVE-2026-70494,fixed,both,StructuralHeuristicScorer,benign,benign,CWE-862,CWE-862,logic
CVE-2026-70494,fixed,both,CodeQLBaselineScorer,benign,benign,CWE-862,CWE-862,logic
CVE-2026-70494,fixed,both,ConfigSigScorer,abstain,benign,CWE-862,CWE-862,logic
CVE-2026-70494,fixed,both,CPGEvidenceScorer,benign,benign,CWE-862,CWE-862,logic
CVE-2026-70494,fixed,both,LocalLLMScorer,vulnerable,benign,CWE-862,CWE-862,logic
