sample_id,version,mode,scorer,predicted,truth,cwe_predicted,cwe_truth,group
CVE-2026-54654,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-094,CWE-094,taint
CVE-2026-54654,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-094,CWE-094,taint
CVE-2026-54654,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-094,CWE-094,taint
CVE-2026-54654,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-094,CWE-094,taint
CVE-2026-54654,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-094,CWE-094,taint
CVE-2026-54654,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-094,CWE-094,taint
CVE-2026-54654,fixed,code,ConfigSigScorer,benign,benign,CWE-094,CWE-094,taint
CVE-2026-54654,fixed,code,CPGEvidenceScorer,benign,benign,CWE-094,CWE-094,taint
CVE-2026-54654,fixed,code,LocalLLMScorer,abstain,benign,CWE-094,CWE-094,taint
CVE-2026-54727,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-668,CWE-668,logic
CVE-2026-54727,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-668,CWE-668,logic
CVE-2026-54727,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-668,CWE-668,logic
CVE-2026-54727,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-668,CWE-668,logic
CVE-2026-54727,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-668,CWE-668,logic
CVE-2026-54727,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-668,CWE-668,logic
CVE-2026-54727,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-668,CWE-668,logic
CVE-2026-54727,fixed,code,ConfigSigScorer,benign,benign,CWE-668,CWE-668,logic
CVE-2026-54727,fixed,code,CPGEvidenceScorer,benign,benign,CWE-668,CWE-668,logic
CVE-2026-54727,fixed,code,LocalLLMScorer,abstain,benign,CWE-668,CWE-668,logic
CVE-2026-55403,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-55403,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-55403,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-55403,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-200,CWE-200,logic
CVE-2026-55403,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-200,CWE-200,logic
CVE-2026-55403,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-55403,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-55403,fixed,code,ConfigSigScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-55403,fixed,code,CPGEvidenceScorer,benign,benign,CWE-200,CWE-200,logic
CVE-2026-55403,fixed,code,LocalLLMScorer,abstain,benign,CWE-200,CWE-200,logic
CVE-2026-55404,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-074,CWE-074,logic
CVE-2026-55404,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-074,CWE-074,logic
CVE-2026-55404,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-074,CWE-074,logic
CVE-2026-55404,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-074,CWE-074,logic
CVE-2026-55404,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-074,CWE-074,logic
CVE-2026-55404,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-074,CWE-074,logic
CVE-2026-55404,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-074,CWE-074,logic
CVE-2026-55404,fixed,code,ConfigSigScorer,benign,benign,CWE-074,CWE-074,logic
CVE-2026-55404,fixed,code,CPGEvidenceScorer,benign,benign,CWE-074,CWE-074,logic
CVE-2026-55404,fixed,code,LocalLLMScorer,abstain,benign,CWE-074,CWE-074,logic
CVE-2026-57516,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-094,CWE-094,taint
CVE-2026-57516,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-094,CWE-094,taint
CVE-2026-57516,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-094,CWE-094,taint
CVE-2026-57516,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-094,CWE-094,taint
CVE-2026-57516,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-094,CWE-094,taint
CVE-2026-57516,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-094,CWE-094,taint
CVE-2026-57516,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-094,CWE-094,taint
CVE-2026-57516,fixed,code,ConfigSigScorer,benign,benign,CWE-094,CWE-094,taint
CVE-2026-57516,fixed,code,CPGEvidenceScorer,benign,benign,CWE-094,CWE-094,taint
CVE-2026-57516,fixed,code,LocalLLMScorer,abstain,benign,CWE-094,CWE-094,taint
CVE-2026-59215,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-639,CWE-639,logic
CVE-2026-59215,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-639,CWE-639,logic
CVE-2026-59215,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-639,CWE-639,logic
CVE-2026-59215,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-639,CWE-639,logic
CVE-2026-59215,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-639,CWE-639,logic
CVE-2026-59215,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-639,CWE-639,logic
CVE-2026-59215,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-639,CWE-639,logic
CVE-2026-59215,fixed,code,ConfigSigScorer,abstain,benign,CWE-639,CWE-639,logic
CVE-2026-59215,fixed,code,CPGEvidenceScorer,benign,benign,CWE-639,CWE-639,logic
CVE-2026-59215,fixed,code,LocalLLMScorer,abstain,benign,CWE-639,CWE-639,logic
CVE-2026-59820,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-59820,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-59820,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-59820,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-59820,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-022,CWE-022,taint
CVE-2026-59820,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-59820,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-59820,fixed,code,ConfigSigScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-59820,fixed,code,CPGEvidenceScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-59820,fixed,code,LocalLLMScorer,abstain,benign,CWE-022,CWE-022,taint
CVE-2026-59886,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-59886,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-59886,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-59886,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-59886,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-59886,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-59886,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-59886,fixed,code,ConfigSigScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-59886,fixed,code,CPGEvidenceScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-59886,fixed,code,LocalLLMScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-59890,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-176,CWE-176,logic
CVE-2026-59890,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-176,CWE-176,logic
CVE-2026-59890,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-176,CWE-176,logic
CVE-2026-59890,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-176,CWE-176,logic
CVE-2026-59890,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-176,CWE-176,logic
CVE-2026-59890,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-176,CWE-176,logic
CVE-2026-59890,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-176,CWE-176,logic
CVE-2026-59890,fixed,code,ConfigSigScorer,benign,benign,CWE-176,CWE-176,logic
CVE-2026-59890,fixed,code,CPGEvidenceScorer,benign,benign,CWE-176,CWE-176,logic
CVE-2026-59890,fixed,code,LocalLLMScorer,abstain,benign,CWE-176,CWE-176,logic
CVE-2026-59939,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-59939,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-59939,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-59939,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-59939,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-59939,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-59939,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-59939,fixed,code,ConfigSigScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-59939,fixed,code,CPGEvidenceScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-59939,fixed,code,LocalLLMScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-61632,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-61632,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-61632,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-61632,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-61632,vuln,code,LocalLLMScorer,vulnerable,vulnerable,CWE-022,CWE-022,taint
CVE-2026-61632,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-61632,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-61632,fixed,code,ConfigSigScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-61632,fixed,code,CPGEvidenceScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-61632,fixed,code,LocalLLMScorer,vulnerable,benign,CWE-022,CWE-022,taint
CVE-2026-63632,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-125,CWE-125,logic
CVE-2026-63632,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-125,CWE-125,logic
CVE-2026-63632,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-125,CWE-125,logic
CVE-2026-63632,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-125,CWE-125,logic
CVE-2026-63632,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-125,CWE-125,logic
CVE-2026-63632,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-125,CWE-125,logic
CVE-2026-63632,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-125,CWE-125,logic
CVE-2026-63632,fixed,code,ConfigSigScorer,benign,benign,CWE-125,CWE-125,logic
CVE-2026-63632,fixed,code,CPGEvidenceScorer,benign,benign,CWE-125,CWE-125,logic
CVE-2026-63632,fixed,code,LocalLLMScorer,abstain,benign,CWE-125,CWE-125,logic
CVE-2026-67422,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-67422,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-67422,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-67422,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-67422,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-1333,CWE-1333,logic
CVE-2026-67422,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-67422,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-67422,fixed,code,ConfigSigScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-67422,fixed,code,CPGEvidenceScorer,benign,benign,CWE-1333,CWE-1333,logic
CVE-2026-67422,fixed,code,LocalLLMScorer,abstain,benign,CWE-1333,CWE-1333,logic
CVE-2026-67425,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-201,CWE-201,logic
CVE-2026-67425,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-201,CWE-201,logic
CVE-2026-67425,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-201,CWE-201,logic
CVE-2026-67425,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-201,CWE-201,logic
CVE-2026-67425,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-201,CWE-201,logic
CVE-2026-67425,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-201,CWE-201,logic
CVE-2026-67425,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-201,CWE-201,logic
CVE-2026-67425,fixed,code,ConfigSigScorer,benign,benign,CWE-201,CWE-201,logic
CVE-2026-67425,fixed,code,CPGEvidenceScorer,benign,benign,CWE-201,CWE-201,logic
CVE-2026-67425,fixed,code,LocalLLMScorer,abstain,benign,CWE-201,CWE-201,logic
CVE-2026-71852,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-834,CWE-834,logic
CVE-2026-71852,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-834,CWE-834,logic
CVE-2026-71852,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-834,CWE-834,logic
CVE-2026-71852,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-834,CWE-834,logic
CVE-2026-71852,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-834,CWE-834,logic
CVE-2026-71852,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-834,CWE-834,logic
CVE-2026-71852,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-834,CWE-834,logic
CVE-2026-71852,fixed,code,ConfigSigScorer,benign,benign,CWE-834,CWE-834,logic
CVE-2026-71852,fixed,code,CPGEvidenceScorer,benign,benign,CWE-834,CWE-834,logic
CVE-2026-71852,fixed,code,LocalLLMScorer,abstain,benign,CWE-834,CWE-834,logic
CVE-2026-73417,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-079,CWE-079,taint
CVE-2026-73417,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-079,CWE-079,taint
CVE-2026-73417,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-079,CWE-079,taint
CVE-2026-73417,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-079,CWE-079,taint
CVE-2026-73417,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-079,CWE-079,taint
CVE-2026-73417,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-079,CWE-079,taint
CVE-2026-73417,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-079,CWE-079,taint
CVE-2026-73417,fixed,code,ConfigSigScorer,benign,benign,CWE-079,CWE-079,taint
CVE-2026-73417,fixed,code,CPGEvidenceScorer,benign,benign,CWE-079,CWE-079,taint
CVE-2026-73417,fixed,code,LocalLLMScorer,abstain,benign,CWE-079,CWE-079,taint
CVE-2026-73498,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-73498,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-73498,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-73498,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-73498,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-022,CWE-022,taint
CVE-2026-73498,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-73498,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-73498,fixed,code,ConfigSigScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-73498,fixed,code,CPGEvidenceScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-73498,fixed,code,LocalLLMScorer,abstain,benign,CWE-022,CWE-022,taint
CVE-2026-73568,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-73568,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-73568,vuln,code,ConfigSigScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-73568,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-400,CWE-400,logic
CVE-2026-73568,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-400,CWE-400,logic
CVE-2026-73568,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-73568,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-73568,fixed,code,ConfigSigScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-73568,fixed,code,CPGEvidenceScorer,benign,benign,CWE-400,CWE-400,logic
CVE-2026-73568,fixed,code,LocalLLMScorer,abstain,benign,CWE-400,CWE-400,logic
CVE-2026-9335,vuln,code,StructuralHeuristicScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-9335,vuln,code,CodeQLBaselineScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-9335,vuln,code,ConfigSigScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-9335,vuln,code,CPGEvidenceScorer,benign,vulnerable,CWE-022,CWE-022,taint
CVE-2026-9335,vuln,code,LocalLLMScorer,abstain,vulnerable,CWE-022,CWE-022,taint
CVE-2026-9335,fixed,code,StructuralHeuristicScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-9335,fixed,code,CodeQLBaselineScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-9335,fixed,code,ConfigSigScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-9335,fixed,code,CPGEvidenceScorer,benign,benign,CWE-022,CWE-022,taint
CVE-2026-9335,fixed,code,LocalLLMScorer,abstain,benign,CWE-022,CWE-022,taint
